Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Angular Velocity x, Angular Velocity y, Angular Velocity z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering
47.02854, -18.79113, 0.09720054, 64.13965, -0.004754087, -0.3874017, -0.000950097, -0.003423437, 0.3352047, 0.003060181, -7.518887, -0.002980247, 7.635568, 0.296482, 0, 0.5647962
47.04523, -18.91641, 0.09714945, 64.26746, -0.004768913, -0.3848199, -0.000909962, -0.0007707169, 0.335605, 0.0009394581, -7.47956, -0.003247797, 7.696599, 0.2948645, 0, 0.5705118
47.0619, -19.041, 0.09709489, 64.39589, -0.004772853, -0.3822358, -0.0008891725, 0.001597929, 0.3365034, -0.000651415, -7.43871, -0.003505528, 7.757451, 0.2962509, 0, 0.5770587
47.07875, -19.16634, 0.09703575, 64.52661, -0.004765008, -0.3796144, -0.0008858516, 0.001597929, 0.3365034, -0.000651415, -7.43871, -0.003505528, 7.757451, 0.2796139, 0, 0.5836058
47.09521, -19.28809, 0.09697416, 64.65517, -0.004747645, -0.3770399, -0.0008947529, 0.003385037, 0.3381606, -0.001653332, -7.396116, -0.003750741, 7.818255, 0.2777653, 0, 0.5909114
47.11193, -19.41119, 0.09690845, 64.78659, -0.004722186, -0.3744031, -0.0009106884, 0.004848511, 0.3412961, -0.002141645, -7.351356, -0.003992543, 7.87952, 0.2846974, 0, 0.5978791
47.12883, -19.53501, 0.09683922, 64.92029, -0.004690446, -0.3717075, -0.0009311488, 0.005685293, 0.3461047, -0.002309041, -7.304523, -0.004176348, 7.941856, 0.2722196, 0, 0.6044328
47.1453, -19.6551, 0.09676956, 65.05145, -0.004656478, -0.369044, -0.0009521921, 0.005678387, 0.3521408, -0.002078328, -7.255487, -0.004298955, 8.004933, 0.2719885, 0, 0.6100122
47.16195, -19.77579, 0.0966976, 65.18481, -0.004622013, -0.3663119, -0.0009710897, 0.005034971, 0.3589478, -0.001294414, -7.204333, -0.004387751, 8.068561, 0.28308, 0, 0.6151294
47.17889, -19.8978, 0.09662306, 65.32146, -0.004589279, -0.3634816, -0.000982854, 0.005034971, 0.3589478, -0.001294414, -7.204333, -0.004387751, 8.068561, 0.2745304, 0, 0.6187571
47.19559, -20.01733, 0.0965485, 65.45726, -0.004562421, -0.3606339, -0.0009826404, 0.003850604, 0.3661682, -0.0001662262, -7.151393, -0.00445573, 8.132824, 0.2692157, 0, 0.6210698
47.21193, -20.13349, 0.09647505, 65.59089, -0.004541791, -0.3578, -0.00097218, 0.002473294, 0.3738098, 0.0009573009, -7.096509, -0.004499316, 8.197655, 0.2823867, 0, 0.6213354
47.22872, -20.25211, 0.09639923, 65.7291, -0.004526526, -0.3548368, -0.000951202, 0.001098548, 0.3815144, 0.002026691, -7.040092, -0.004520446, 8.263218, 0.2749924, 0, 0.619737
47.24542, -20.36932, 0.09632365, 65.86745, -0.004517842, -0.3518391, -0.000920119, -0.00041485, 0.3885811, 0.003036509, -6.98244, -0.004519776, 8.329034, 0.2708332, 0, 0.6168877
47.2624, -20.48773, 0.0962469, 66.00907, -0.004516143, -0.348742, -0.0008780658, -0.001743088, 0.3944251, 0.004081421, -6.923771, -0.004489362, 8.394508, 0.2742993, 0, 0.6124871
47.27863, -20.60007, 0.09617402, 66.14534, -0.00452064, -0.3457405, -0.0008276294, -0.001743088, 0.3944251, 0.004081421, -6.923771, -0.004489362, 8.394508, 0.2796139, 0, 0.6080172
47.29545, -20.71553, 0.0960995, 66.28753, -0.004530834, -0.3425961, -0.000765237, -0.002863778, 0.3987296, 0.005045732, -6.864696, -0.004424021, 8.459682, 0.2696779, 0, 0.6033964
47.31211, -20.82915, 0.09599584, 66.42936, -0.004537932, -0.339473, -0.0006264335, -0.006621636, 0.3986764, 0.01703744, -6.806418, -0.00688538, 8.523407, 0.2717575, 0, 0.5990509
47.32879, -20.94196, 0.09585772, 66.57207, -0.00454173, -0.336351, -0.0004078141, -0.01014308, 0.3975228, 0.0281626, -6.748414, -0.009525374, 8.58602, 0.2793828, 0, 0.5942978
47.34578, -21.05607, 0.09569632, 66.71835, -0.004546161, -0.3331691, -0.0001492025, -0.009658858, 0.3980612, 0.02430563, -6.690157, -0.00944747, 8.648386, 0.2706022, 0, 0.5891025
47.36206, -21.16475, 0.09554312, 66.85938, -0.004554907, -0.3301132, 7.133537E-05, -0.007475761, 0.3970024, 0.01786972, -6.63219, -0.009177059, 8.709764, 0.2699089, 0, 0.5841181
47.37865, -21.27464, 0.09539089, 67.00388, -0.004564243, -0.3270042, 0.0002466879, -0.007475761, 0.3970024, 0.01786972, -6.63219, -0.009177059, 8.709764, 0.2789207, 0, 0.5794805
47.39558, -21.38594, 0.09524015, 67.15233, -0.004569407, -0.3238449, 0.0003675983, -0.004518221, 0.3945317, 0.01101426, -6.574455, -0.008885384, 8.770398, 0.2708332, 0, 0.5747244
47.41206, -21.49356, 0.09509705, 67.29764, -0.00457051, -0.3207901, 0.0004404256, -0.001831528, 0.3905115, 0.004948415, -6.517136, -0.008611277, 8.83, 0.2694468, 0, 0.5706826
47.42886, -21.60247, 0.09495462, 67.44646, -0.004567924, -0.317705, 0.0004778873, 0.0002395213, 0.3851816, 0.0004743519, -6.460243, -0.008362949, 8.888397, 0.2738372, 0, 0.5681753
47.44548, -21.70956, 0.0948171, 67.59456, -0.004562314, -0.3146826, 0.0004870136, 0.001542829, 0.3791803, -0.002371403, -6.403787, -0.008079633, 8.945913, 0.2717575, 0, 0.5674336
47.46212, -21.81599, 0.09468341, 67.74352, -0.004554663, -0.3116928, 0.0004767895, 0.002191631, 0.3731439, -0.003962807, -6.347572, -0.007749751, 9.002642, 0.2514234, 0, 0.5677189
47.4788, -21.92183, 0.09455398, 67.89363, -0.004546093, -0.3087352, 0.0004538694, 0.002191631, 0.3731439, -0.003962807, -6.347572, -0.007749751, 9.002642, 0.2488815, 0, 0.5683925
47.49544, -22.0266, 0.09443095, 68.04429, -0.004536771, -0.3058212, 0.0004244678, 0.002535866, 0.3676057, -0.004713135, -6.290924, -0.007365897, 9.058068, 0.2382524, 0, 0.5692663
47.51212, -22.13088, 0.094313, 68.19608, -0.004525076, -0.3029264, 0.0003931746, 0.002950733, 0.3629737, -0.004782731, -6.233469, -0.006953165, 9.112151, 0.2056715, 0, 0.5702591
47.52877, -22.23415, 0.09420085, 68.34823, -0.00451019, -0.3000601, 0.0003623709, 0.003391337, 0.3594215, -0.004409044, -6.174744, -0.006526291, 9.16455, 0.197353, 0, 0.5710025
47.54558, -22.33762, 0.09409323, 68.50254, -0.004490789, -0.2971835, 0.0003333531, 0.004012687, 0.3570285, -0.003731565, -6.114725, -0.006118357, 9.215508, 0.1862616, 0, 0.5712896
47.56254, -22.44118, 0.09399018, 68.65896, -0.004465874, -0.2942928, 0.0003074032, 0.004425323, 0.355519, -0.002953705, -6.053734, -0.005750582, 9.26534, 0.1539118, 0, 0.5708151
47.57878, -22.53949, 0.09389674, 68.80939, -0.004437685, -0.2915327, 0.0002867952, 0.004425323, 0.355519, -0.002953705, -6.053734, -0.005750582, 9.26534, 0.1398166, 0, 0.5697319
47.59553, -22.63988, 0.09380526, 68.96527, -0.004404984, -0.2886909, 0.0002724289, 0.004608648, 0.3545853, -0.001966969, -5.991283, -0.005422339, 9.313109, 0.1245659, 0, 0.5678066
47.61208, -22.73829, 0.09371866, 69.11998, -0.004368489, -0.2858834, 0.0002660811, 0.004869686, 0.3538904, -0.0006192788, -5.927549, -0.005139798, 9.358746, 0.07303733, 0, 0.5647594
47.62881, -22.83685, 0.09363461, 69.27689, -0.004328131, -0.2830491, 0.0002687666, 0.004894971, 0.3531322, 0.0008982844, -5.862446, -0.004893333, 9.401682, 0.07858312, 0, 0.5604798
47.64598, -22.93709, 0.09355155, 69.43853, -0.004283336, -0.2801433, 0.0002818693, 0.004946415, 0.3520966, 0.002479413, -5.796671, -0.004684046, 9.442635, 0.07326851, 0, 0.5551064
47.66219, -23.03087, 0.09347575, 69.59164, -0.004238504, -0.2774046, 0.0003034684, 0.00452444, 0.3506139, 0.003617549, -5.730952, -0.004506513, 9.482382, 0.06495, 0, 0.5491974
47.6787, -23.12543, 0.09340116, 69.74814, -0.004193457, -0.2746235, 0.0003340585, 0.00452444, 0.3506139, 0.003617549, -5.730952, -0.004506513, 9.482382, 0.06980243, 0, 0.5428087
47.69555, -23.22098, 0.09332698, 69.90857, -0.004151197, -0.2717969, 0.0003720874, 0.003813735, 0.3484626, 0.004332108, -5.665588, -0.004378796, 9.520941, 0.08020049, 0, 0.5350491
47.71231, -23.31508, 0.09325412, 70.06856, -0.004114565, -0.2690066, 0.0004147255, 0.002827141, 0.3450613, 0.004790977, -5.601379, -0.004316419, 9.55851, 0.06495, 0, 0.5269118
47.72928, -23.40952, 0.09318069, 70.23111, -0.004084176, -0.2662069, 0.0004616287, 0.001685111, 0.3402355, 0.004975622, -5.538446, -0.004322752, 9.594618, 0.06702954, 0, 0.5190228
47.74557, -23.49933, 0.09310979, 70.38754, -0.00406123, -0.2635517, 0.0005084586, 0.0008523325, 0.3342768, 0.004815554, -5.476776, -0.004401267, 9.629238, 0.08112484, 0, 0.5126237
47.76216, -23.59002, 0.09303628, 70.54736, -0.00404325, -0.260883, 0.0005558052, 0.000281173, 0.327545, 0.004129884, -5.416645, -0.004536316, 9.66304, 0.06679853, 0, 0.5074958
47.7791, -23.68176, 0.09295944, 70.71111, -0.004030264, -0.2582031, 0.0006001823, 0.000281173, 0.327545, 0.004129884, -5.416645, -0.004536316, 9.66304, 0.06679853, 0, 0.5044508
47.79546, -23.76941, 0.09288217, 70.86966, -0.004022014, -0.255668, 0.0006342375, 3.155321E-05, 0.3203976, 0.002918803, -5.357699, -0.004735932, 9.695698, 0.08020049, 0, 0.5033986
47.81209, -23.85779, 0.09280011, 71.03128, -0.004014639, -0.2531348, 0.00065897, 0.0002982405, 0.3130101, 0.001415348, -5.300005, -0.00500688, 9.727428, 0.06749171, 0, 0.5048579
47.82875, -23.9456, 0.092714, 71.19366, -0.004007494, -0.2506409, 0.000672058, 0.0007704648, 0.3058854, -0.0003590486, -5.243119, -0.005310237, 9.758194, 0.06610535, 0, 0.5084943
47.84584, -24.03486, 0.09262141, 71.3606, -0.003999174, -0.2481271, 0.0006718918, 0.001594262, 0.2997368, -0.002248194, -5.186395, -0.005625606, 9.788082, 0.07788994, 0, 0.514951
47.86227, -24.11996, 0.09252817, 71.52151, -0.003988883, -0.2457455, 0.0006582768, 0.002532936, 0.2952908, -0.004090808, -5.12941, -0.005932003, 9.817931, 0.07673458, 0, 0.5238345
47.87886, -24.20502, 0.09242971, 71.6843, -0.003975242, -0.2433716, 0.0006300042, 0.002532936, 0.2952908, -0.004090808, -5.12941, -0.005932003, 9.817931, 0.06610535, 0, 0.5350398
47.89564, -24.29023, 0.09232539, 71.84951, -0.003958639, -0.2409874, 0.0005894006, 0.003248167, 0.2926361, -0.00547994, -5.071692, -0.006223962, 9.847578, 0.07627241, 0, 0.5498978
47.91233, -24.37416, 0.0922183, 72.01421, -0.003939251, -0.2386158, 0.0005400362, 0.003981336, 0.2927752, -0.006655305, -5.01229, -0.006471857, 9.877594, 0.0765034, 0, 0.5671995
47.92909, -24.45763, 0.09210789, 72.18001, -0.003917526, -0.2362167, 0.0004823789, 0.004530926, 0.2962885, -0.007712563, -4.950386, -0.006671816, 9.908457, 0.06610535, 0, 0.5869557
47.94563, -24.53916, 0.09199661, 72.344, -0.00389451, -0.233817, 0.0004194584, 0.004844414, 0.3030404, -0.008287613, -4.885293, -0.006824985, 9.939876, 0.06495, 0, 0.6074582
47.96222, -24.6201, 0.09188297, 72.50899, -0.003870336, -0.2313609, 0.0003531044, 0.004922263, 0.3128946, -0.008210192, -4.816515, -0.006937519, 9.971929, 0.07788994, 0, 0.6306261
47.97898, -24.70088, 0.0917665, 72.67613, -0.003845176, -0.2288083, 0.0002867558, 0.004922263, 0.3128946, -0.008210192, -4.816515, -0.006937519, 9.971929, 0.06471881, 0, 0.6531734
47.99574, -24.78047, 0.09164871, 72.84372, -0.003820774, -0.2261572, 0.0002263549, 0.004663695, 0.3256987, -0.007549573, -4.74369, -0.007023051, 10.00488, 0.07788994, 0, 0.6802902
48.01231, -24.85815, 0.09153121, 73.00994, -0.00379763, -0.2234218, 0.000168537, 0.004462973, 0.343264, -0.007406166, -4.665065, -0.007103667, 10.0398, 0.07673458, 0, 0.7051203
48.02921, -24.93621, 0.09141138, 73.17989, -0.003776825, -0.2204926, 0.000109404, 0.003991397, 0.3658872, -0.0077659, -4.57945, -0.007071391, 10.07686, 0.06287028, 0, 0.7322909
48.04612, -25.01313, 0.09129246, 73.35054, -0.003760285, -0.2173952, 5.150045E-05, 0.003155284, 0.3919587, -0.007413015, -4.48676, -0.006943524, 10.11512, 0.07742777, 0, 0.7597793
48.06247, -25.08623, 0.09117924, 73.51594, -0.003749095, -0.2142334, 1.081642E-06, 0.001994627, 0.4203833, -0.005892933, -4.387297, -0.006820723, 10.15476, 0.07719658, 0, 0.7855775
48.07918, -25.15958, 0.09106519, 73.68566, -0.003743343, -0.2108003, -3.74221E-05, 0.001994627, 0.4203833, -0.005892933, -4.387297, -0.006820723, 10.15476, 0.06518099, 0, 0.8120054
48.09578, -25.23072, 0.09095312, 73.85484, -0.003746048, -0.207155, -5.338919E-05, 0.0003752279, 0.4506729, -0.003470579, -4.280856, -0.006748036, 10.1954, 0.06610535, 0, 0.8379568
48.11242, -25.30051, 0.09084123, 74.02501, -0.003753382, -0.20328, -5.358069E-05, -0.0007514239, 0.4844666, -0.001424564, -4.165607, -0.006716743, 10.2371, 0.07788994, 0, 0.8613637
48.12906, -25.3687, 0.09072965, 74.19582, -0.003764256, -0.1991664, -4.021253E-05, -0.001569423, 0.5214456, 0.000196912, -4.041271, -0.006699964, 10.28012, 0.06564318, 0, 0.8853357
48.14573, -25.43528, 0.09061816, 74.36745, -0.003778361, -0.1947978, -1.326027E-05, -0.002481326, 0.5596719, 0.002136427, -3.908566, -0.006674647, 10.32346, 0.06495, 0, 0.9073401
48.16245, -25.50027, 0.0905067, 74.54022, -0.003795745, -0.1901595, 2.9394E-05, -0.003377549, 0.5978888, 0.004642578, -3.768111, -0.006610692, 10.36644, 0.07996948, 0, 0.9301321
48.17907, -25.5628, 0.09039703, 74.71244, -0.003815758, -0.1852824, 9.142806E-05, -0.003377549, 0.5978888, 0.004642578, -3.768111, -0.006610692, 10.36644, 0.06702954, 0, 0.952511
48.19668, -25.62664, 0.09028251, 74.89577, -0.00383995, -0.1797977, 0.0001824397, -0.00427716, 0.635446, 0.007406081, -3.620488, -0.006503761, 10.40887, 0.06495, 0, 0.974287
48.21253, -25.68199, 0.09018159, 75.06129, -0.003862623, -0.1746081, 0.0002795257, -0.004789889, 0.6733496, 0.009423319, -3.464909, -0.006351888, 10.45048, 0.07858312, 0, 0.994011
48.22924, -25.73828, 0.09007786, 75.23629, -0.003885494, -0.1688938, 0.0003912642, -0.004737721, 0.7114846, 0.01049663, -3.30145, -0.006109387, 10.4912, 0.06679853, 0, 1
48.2457, -25.79157, 0.08997926, 75.40927, -0.003905569, -0.1630138, 0.000508341, -0.004391019, 0.7486471, 0.01132162, -3.130859, -0.00577876, 10.53013, 0.06448781, 0, 1
48.26228, -25.84299, 0.08988426, 75.58401, -0.003922035, -0.1568471, 0.0006322286, -0.003749712, 0.7836544, 0.01225826, -2.954279, -0.005501434, 10.56656, 0.07419269, 0, 1
48.27958, -25.89398, 0.08978929, 75.76683, -0.00393306, -0.1501496, 0.0007686006, -0.003749712, 0.7836544, 0.01225826, -2.954279, -0.005501434, 10.56656, 0.07465487, 0, 1
48.29588, -25.93914, 0.08970346, 75.93961, -0.003937549, -0.1435817, 0.0009059139, -0.003209661, 0.8156468, 0.0133416, -2.773024, -0.005270198, 10.6007, 0.06425682, 0, 1
48.31248, -25.98274, 0.08961882, 76.11598, -0.003938841, -0.1367031, 0.001053697, -0.002929097, 0.8441291, 0.01452094, -2.587994, -0.005059913, 10.63214, 0.07511704, 0, 1
48.32899, -26.02365, 0.08953683, 76.29181, -0.003936709, -0.1296859, 0.001208485, -0.002602915, 0.8690094, 0.01565571, -2.399934, -0.004913658, 10.66099, 0.07696559, 0, 1
48.34586, -26.06286, 0.08945425, 76.47173, -0.003930902, -0.1223565, 0.00137438, -0.002259474, 0.8904122, 0.01677525, -2.209395, -0.004911527, 10.68731, 0.06471881, 0, 1
48.36287, -26.09977, 0.08937078, 76.65367, -0.003921197, -0.1148081, 0.001548925, -0.001795419, 0.9086974, 0.01730741, -2.016558, -0.004981428, 10.71041, 0.06379464, 0, 1
48.3792, -26.13255, 0.08928981, 76.82855, -0.003907941, -0.1074358, 0.001720022, -0.001795419, 0.9086974, 0.01730741, -2.016558, -0.004981428, 10.71041, 0.07557923, 0, 1
48.39581, -26.16282, 0.08920582, 77.00674, -0.003889341, -0.09980802, 0.001890658, -0.001156009, 0.9243096, 0.01689519, -1.821649, -0.005081072, 10.73046, 0.06263927, 0, 1
48.41261, -26.1908, 0.08911914, 77.18721, -0.003866938, -0.09199765, 0.002055228, -0.0005662886, 0.9375547, 0.01566874, -1.624824, -0.005213782, 10.74709, 0.06425682, 0, 1
48.42906, -26.21561, 0.08903208, 77.36414, -0.003841206, -0.08426432, 0.00220553, 0.0001338276, 0.9487007, 0.01385882, -1.426236, -0.005381867, 10.76009, 0.07719658, 0, 1
48.44587, -26.23828, 0.08894083, 77.54498, -0.003811441, -0.07629233, 0.002345763, 0.000666881, 0.9581242, 0.01173144, -1.226044, -0.005561545, 10.76995, 0.06333245, 0, 1
48.46244, -26.258, 0.08884893, 77.7235, -0.003780178, -0.06836232, 0.002469436, 0.0004844749, 0.9662969, 0.009187463, -1.024198, -0.005547225, 10.77605, 0.06402563, 0, 1
48.47933, -26.2752, 0.0887555, 77.90545, -0.003750528, -0.06022096, 0.002577304, 0.0004844749, 0.9662969, 0.009187463, -1.024198, -0.005547225, 10.77605, 0.07696559, 0, 1
48.49597, -26.28891, 0.08866634, 78.08481, -0.003727984, -0.05213594, 0.002659848, -0.0002219502, 0.9734468, 0.006158087, -0.8209001, -0.005361214, 10.77851, 0.06402563, 0, 1
48.51255, -26.29989, 0.08857945, 78.26343, -0.003711478, -0.04404088, 0.002726436, -0.001058669, 0.9792546, 0.003785731, -0.6164882, -0.005214557, 10.77704, 0.06471881, 0, 1
48.52925, -26.3082, 0.08847196, 78.44331, -0.0036794, -0.03586491, 0.00283035, 0.002268996, 0.9807101, 0.01293852, -0.4131577, -0.007445946, 10.77174, 0.07835194, 0, 1
48.54614, -26.31379, 0.08833148, 78.62514, -0.003622449, -0.02758359, 0.002999191, 0.005325297, 0.982065, 0.02279292, -0.2091717, -0.00991638, 10.76283, 0.06425682, 0, 1
48.56277, -26.31652, 0.08816722, 78.80402, -0.003551204, -0.01941376, 0.003212745, 0.003307809, 0.9869964, 0.01972873, -0.002448527, -0.009898394, 10.74932, 0.06379464, 0, 1
48.57944, -26.31641, 0.08800263, 78.98324, -0.003493878, -0.01118528, 0.003405804, 0.003307809, 0.9869964, 0.01972873, -0.002448527, -0.009898394, 10.74932, 0.07719658, 0, 1
48.59613, -26.31298, 0.08784229, 79.16221, -0.003452968, -0.002918902, 0.003554094, 0.001285794, 0.9913934, 0.01416316, 0.2048742, -0.009637296, 10.73186, 0.06679853, 0, 1
48.61274, -26.30684, 0.08768655, 79.34019, -0.003424213, 0.005338538, 0.003663692, -0.0005512284, 0.9948935, 0.008445308, 0.4125648, -0.009334758, 10.71027, 0.06610535, 0, 1
48.62929, -26.298, 0.08753535, 79.5172, -0.003405076, 0.01358396, 0.003739268, -0.001941327, 0.9974677, 0.003635995, 0.620441, -0.009011373, 10.6843, 0.08898117, 0, 1
48.64616, -26.2862, 0.08738567, 79.69725, -0.003393467, 0.02200292, 0.003787897, -0.003044777, 0.999333, 0.000296548, 0.8284692, -0.008658677, 10.65482, 0.09290943, 0, 1
48.66256, -26.27204, 0.08724512, 79.87183, -0.003388215, 0.03019392, 0.003814894, -0.003793633, 1.000535, -0.001683088, 1.036626, -0.008147746, 10.62184, 0.09452688, 0, 1
48.67916, -26.2548, 0.08710981, 80.04819, -0.003387476, 0.03849567, 0.003827989, -0.003793633, 1.000535, -0.001683088, 1.036626, -0.008147746, 10.62184, 0.1164785, 0, 0.980809
48.6959, -26.23413, 0.08698615, 80.2253, -0.003386497, 0.04686328, 0.003832547, -0.003838921, 1.001164, -0.002737351, 1.24492, -0.007354453, 10.58562, 0.1331155, 0, 0.9590888
48.71269, -26.21056, 0.08687516, 80.40256, -0.003382943, 0.055255, 0.003840796, -0.003434497, 1.000558, -0.002063135, 1.452574, -0.006372303, 10.54669, 0.1250281, 0, 0.9411415
48.72935, -26.18441, 0.08677831, 80.57785, -0.003375517, 0.06356137, 0.003859208, -0.002686189, 0.9976474, -0.0001497623, 1.658128, -0.005385727, 10.5048, 0.1423583, 0, 0.9237937
48.74613, -26.1553, 0.08669381, 80.75382, -0.003363289, 0.07189486, 0.003892486, -0.001763545, 0.9917923, 0.002371408, 1.86065, -0.004449219, 10.46068, 0.1525255, 0, 0.9074306
48.76274, -26.1238, 0.08662254, 80.92738, -0.003346476, 0.08009402, 0.00394234, -0.001025738, 0.9826325, 0.005053949, 2.059556, -0.003553554, 10.41504, 0.1418962, 0, 0.8918225
48.77938, -26.08947, 0.08656368, 81.10062, -0.003326013, 0.08823901, 0.004010784, -0.001025738, 0.9826325, 0.005053949, 2.059556, -0.003553554, 10.41504, 0.1509079, 0, 0.8761812
48.79614, -26.05172, 0.08651759, 81.27444, -0.003302014, 0.09634025, 0.004098434, -0.000375353, 0.9700552, 0.007393787, 2.25432, -0.002745122, 10.36782, 0.1740149, 0, 0.8592075
48.81295, -26.0113, 0.08648045, 81.448, -0.003273949, 0.1043405, 0.004201903, 0.0004951064, 0.9531352, 0.009716585, 2.444062, -0.002089664, 10.32004, 0.1703179, 0, 0.8427387
48.82921, -25.96976, 0.08645184, 81.61531, -0.003243658, 0.1119464, 0.004314992, 0.001204302, 0.9317703, 0.01164422, 2.628129, -0.001560703, 10.27192, 0.1821024, 0, 0.8287231
48.84595, -25.92459, 0.08642885, 81.78699, -0.003209872, 0.1196216, 0.004439775, 0.001691856, 0.9069066, 0.01220706, 2.806693, -0.001127034, 10.22343, 0.2042851, 0, 0.815927
48.86263, -25.87724, 0.08641152, 81.95724, -0.003174443, 0.1270885, 0.004564977, 0.001624092, 0.8798345, 0.01103133, 2.980337, -0.0008115917, 10.17507, 0.204054, 0, 0.8061858
48.87951, -25.82683, 0.08639856, 82.12899, -0.003138676, 0.1344526, 0.004682556, 0.001624092, 0.8798345, 0.01103133, 2.980337, -0.0008115917, 10.17507, 0.2035919, 0, 0.8004197
48.89614, -25.77446, 0.08638887, 82.29736, -0.003107502, 0.1414729, 0.004775396, 0.0008709822, 0.8517088, 0.008384045, 3.149381, -0.0005988628, 10.12638, 0.2193047, 0, 0.7986389
48.91269, -25.72019, 0.0863819, 82.4643, -0.003082012, 0.1482675, 0.004843094, -0.0003848025, 0.8231347, 0.004866876, 3.313962, -0.0003984421, 10.0774, 0.2197668, 0, 0.8007542
48.92956, -25.66273, 0.08637745, 82.63373, -0.003064572, 0.1549975, 0.004880692, -0.00242993, 0.7955548, 0.0002323072, 3.47468, -0.0001856834, 10.02777, 0.2126036, 0, 0.8057696
48.94606, -25.60444, 0.0863749, 82.79883, -0.003057427, 0.1614029, 0.004881116, -0.004845309, 0.7706962, -0.005445268, 3.632357, -9.588897E-05, 9.976471, 0.2266989, 0, 0.8141453
48.96268, -25.54365, 0.08637305, 82.96453, -0.00306036, 0.1676949, 0.004840979, -0.007127955, 0.7498058, -0.01138572, 3.788099, -7.730722E-05, 9.923394, 0.2264678, 0, 0.8240485
48.97945, -25.4802, 0.08637113, 83.13088, -0.003072773, 0.1738878, 0.004756018, -0.007127955, 0.7498058, -0.01138572, 3.788099, -7.730722E-05, 9.923394, 0.2153765, 0, 0.8356101
48.99654, -25.41295, 0.08636948, 83.29964, -0.003094907, 0.1800657, 0.004624771, -0.00912076, 0.7336146, -0.01643336, 3.942472, -5.988777E-05, 9.86788, 0.2278543, 0, 0.846546
49.01269, -25.34743, 0.08636706, 83.45825, -0.003121097, 0.1858255, 0.004473101, -0.01060583, 0.72341, -0.02031996, 4.096608, -0.0001102239, 9.809429, 0.2290095, 0, 0.8551308
49.02958, -25.27686, 0.08636308, 83.62338, -0.003152707, 0.1918064, 0.004295947, -0.01160102, 0.7191745, -0.02242495, 4.250918, -0.0002281666, 9.747855, 0.2197668, 0, 0.8610742
49.04622, -25.20529, 0.0863573, 83.78517, -0.003186208, 0.197676, 0.004113624, -0.01167642, 0.7195109, -0.02225721, 4.404858, -0.0003916621, 9.682846, 0.2384834, 0, 0.8623108
49.06312, -25.13046, 0.08634911, 83.94868, -0.003219942, 0.2036403, 0.003933043, -0.01070222, 0.7230518, -0.01982763, 4.558203, -0.0006150454, 9.61521, 0.2414874, 0, 0.8589387
49.07945, -25.05612, 0.08633832, 84.10571, -0.003249248, 0.2094172, 0.003775702, -0.01070222, 0.7230518, -0.01982763, 4.558203, -0.0006150454, 9.61521, 0.2361728, 0, 0.8518164
49.09602, -24.97821, 0.08632284, 84.26396, -0.00327318, 0.2153142, 0.003653921, -0.009035021, 0.7283901, -0.01534758, 4.710448, -0.0009089261, 9.54536, 0.250268, 0, 0.8410764
49.11277, -24.89747, 0.08633612, 84.42295, -0.003339192, 0.2213129, 0.00351335, -0.01614479, 0.7357386, -0.01679025, 4.86155, 0.001350462, 9.473674, 0.2583554, 0, 0.827477
49.12946, -24.81502, 0.08638238, 84.58043, -0.003442072, 0.2273155, 0.003361753, -0.02140632, 0.7400181, -0.0168135, 5.010101, 0.003884152, 9.401642, 0.2541962, 0, 0.8121878
49.14598, -24.73145, 0.08644706, 84.7354, -0.003548671, 0.2332575, 0.003238052, -0.01465334, 0.7374424, -0.007832225, 5.153981, 0.003981426, 9.330448, 0.2696779, 0, 0.7935417
49.16273, -24.64473, 0.08651344, 84.89157, -0.003625962, 0.2392534, 0.003182496, -0.007255468, 0.732035, 0.001683599, 5.293921, 0.003788635, 9.259984, 0.2791517, 0, 0.7733753
49.17945, -24.55616, 0.08657714, 85.04642, -0.003668685, 0.245192, 0.003203784, -0.007255468, 0.732035, 0.001683599, 5.293921, 0.003788635, 9.259984, 0.2777653, 0, 0.7529534
49.196, -24.46635, 0.08663441, 85.19846, -0.003677584, 0.2509893, 0.003299877, -0.0008876724, 0.7233542, 0.009797296, 5.429432, 0.003419682, 9.191118, 0.2851596, 0, 0.7312189
49.21292, -24.37266, 0.08668728, 85.35315, -0.003663474, 0.2568221, 0.003448375, 0.004314962, 0.7092089, 0.01611496, 5.558988, 0.002984509, 9.125227, 0.3017966, 0, 0.7095687
49.2295, -24.27921, 0.08673362, 85.50375, -0.003631358, 0.2624053, 0.003630381, 0.007959671, 0.6890489, 0.02006504, 5.682011, 0.002578303, 9.063381, 0.2948645, 0, 0.6891901
49.24612, -24.1839, 0.08677508, 85.65398, -0.003587263, 0.2678538, 0.003832362, 0.009325257, 0.6643597, 0.02078021, 5.798675, 0.002212271, 9.004981, 0.299717, 0, 0.6672715
49.26279, -24.08682, 0.08681177, 85.8038, -0.003537639, 0.2731453, 0.004035761, 0.008581791, 0.6368016, 0.01808529, 5.909534, 0.001840055, 8.949453, 0.3112705, 0, 0.645217
49.27943, -23.98836, 0.08684319, 85.95264, -0.003488618, 0.2782374, 0.004218699, 0.008581791, 0.6368016, 0.01808529, 5.909534, 0.001840055, 8.949453, 0.3149676, 0, 0.6235609
