Velocity y,Velocity x,Rotation, Angular Velocity y,Steering transferred,Steering
0.143878495,10.76909982,0.63660926,0.209320001,0.254436374,0.416518174
0.138605336,10.81619189,0.656145852,0.189217241,0.246578492,0.40365464
0.140682146,10.86464683,0.675308912,0.184287753,0.233063436,0.381530184
0.123729625,10.91379048,0.69217248,0.15806566,0.214188925,0.350632178
0.108112882,10.96302095,0.707011955,0.136483768,0.195720509,0.320398957
0.097217335,11.01160648,0.71938417,0.11508215,0.185561632,0.303768643
0.069901549,11.05216776,0.731022071,0.117282361,0.180050408,0.294746643
0.058773807,11.06867391,0.742655311,0.112791132,0.164359192,0.269059763
0.049452715,11.06759096,0.753209025,0.096520122,0.1373098,0.224779288
0.036805203,11.06298461,0.761842112,0.075503752,0.110109703,0.180252106
0.025978256,11.05801885,0.768369731,0.055308884,0.090129749,0.147544464
0.019470713,11.05242447,0.773144864,0.04100003,0.077362198,0.126643691
0.016165393,11.04717548,0.776796201,0.032889622,0.068618848,0.112330626
0.013046955,11.04166411,0.779807031,0.026509083,0.042815136,0.070089359
0.006970958,11.03556743,0.781970285,0.016404812,0.024439691,0.040008334
0.003756735,11.02971485,0.783204034,0.009236173,0.029623143,0.048493763
0.005371346,11.0241595,0.784086119,0.009809812,0.048017951,0.078606486
0.008455987,11.03120192,0.785327189,0.014379209,0.040856788,0.066883498
0.007508807,11.08153687,0.786762014,0.014012514,0.043238144,0.070781833
0.008020087,11.15424691,0.788174485,0.014852193,0.054825332,0.089750324
0.010382417,11.22815444,0.789841424,0.018717128,0.058647964,0.096008061
0.011060165,11.30206937,0.791851427,0.021005269,0.059212617,0.096932411
0.011216562,11.37722685,0.793996311,0.021964486,0.061807356,0.101180057
0.011354168,11.45200477,0.796245711,0.022851837,0.059510987,0.097420849
0.010592122,11.52704741,0.798510804,0.022186811,0.055975888,0.091633811
0.009642774,11.60194494,0.800661821,0.020960871,0.056852663,0.093069112
0.009681347,11.67534745,0.802748789,0.020956058,0.057601121,0.094294354
0.009741243,11.74011142,0.804860112,0.0211663,0.055621727,0.091054042
0.009069351,11.80135215,0.806952845,0.020475253,0.050918926,0.083355449
0.00774495,11.86299209,0.80891355,0.018516511,0.04323651,0.070779157
0.006070386,11.9262141,0.810621066,0.015561002,0.037425835,0.061266949
0.004966638,11.9911539,0.812045589,0.013076643,0.035292645,0.057774869
0.004626194,12.05655437,0.813284773,0.011943753,0.036198678,0.059258066
0.00490489,12.12316964,0.81447481,0.011997569,0.037155453,0.060824328
0.004977392,12.18922633,0.815691451,0.012293093,0.036884678,0.060381063
0.00477998,12.25483738,0.816924344,0.012339924,0.036894238,0.060396713
0.00472746,12.32154341,0.818158656,0.012336132,0.036738575,0.060141889
0.004585326,12.38808215,0.819390534,0.012303119,0.036523857,0.05979039
0.004361113,12.45463519,0.820618112,0.01218808,0.03394757,0.05557295
0.003731594,12.52183404,0.821800641,0.01126385,0.026287495,0.043033232
0.002268494,12.58826334,0.822815358,0.008776968,0.013404202,0.021942985
0.000405416,12.63761362,0.823501377,0.004817753,-0.003786425,-0.006198465
-0.001526594,12.64225019,0.823747649,-4.25E-05,-0.024478784,-0.04007233
-0.003980187,12.63753255,0.823440786,-0.006367306,-0.045780241,-0.074943304
-0.007117376,12.63216772,0.822409021,-0.014426686,-0.06417494,-0.105055847
-0.009877285,12.62604182,0.820531008,-0.022982578,-0.077042672,-0.126120619
-0.011707236,12.62048795,0.817841276,-0.030317663,-0.083950197,-0.137428395
-0.012869257,12.61507468,0.814541323,-0.035073345,-0.085992897,-0.140772343
-0.012468385,12.60916755,0.810917333,-0.037078825,-0.086299975,-0.141275037
-0.012069642,12.60361605,0.807173757,-0.037631907,-0.086267319,-0.141221578
-0.011858738,12.59843403,0.803405563,-0.03765176,-0.085102472,-0.139314696
-0.011497842,12.59311134,0.79966288,-0.037017592,-0.081570627,-0.133532985
-0.010462825,12.5874956,0.79604412,-0.035253492,-0.078066424,-0.127796524
-0.009744036,12.58241155,0.792625036,-0.033403513,-0.078124013,-0.127890799
-0.010306766,12.57717576,0.789318661,-0.032915559,-0.078664327,-0.128775305
-0.010198755,12.57127418,0.786021412,-0.033037695,-0.078585837,-0.128646816
-0.010560442,12.56541551,0.78271406,-0.033063877,-0.078528429,-0.128552837
-0.010244004,12.56015031,0.779408901,-0.033053144,-0.079423449,-0.130018006
-0.01069864,12.55412708,0.776087252,-0.03350209,-0.08144541,-0.133328002
-0.011049183,12.54829267,0.772686947,-0.034520917,-0.083361626,-0.136464892
-0.011624819,12.54298521,0.769177139,-0.035627837,-0.08515547,-0.139401456
-0.011912826,12.53761587,0.765556585,-0.03679812,-0.089812475,-0.14702508
-0.013370907,12.53166245,0.761756304,-0.039523141,-0.099358125,-0.162651527
-0.016009979,12.52607542,0.757540036,-0.045110662,-0.112044692,-0.183419728
-0.019274372,12.5207256,0.752625077,-0.053143843,-0.122347941,-0.200286382
-0.021243018,12.51527701,0.746897556,-0.060626416,-0.125425611,-0.205324599
-0.021296347,12.50911338,0.740615561,-0.064124677,-0.123622277,-0.2023725
-0.020299291,12.50349528,0.7341954,-0.063953169,-0.122818254,-0.201056295
-0.019921415,12.49819027,0.727835536,-0.063402901,-0.124643706,-0.204044603
-0.02027621,12.49226545,0.72146135,-0.06429256,-0.128090168,-0.20968654
-0.021791189,12.4857967,0.714917046,-0.066753283,-0.134587851,-0.220323395
-0.023687825,12.48016374,0.708011745,-0.071447778,-0.143420395,-0.234782473
-0.026859802,12.47383462,0.700515276,-0.07840095,-0.153303591,-0.250961491
-0.030220695,12.46727792,0.692236595,-0.086813001,-0.163087864,-0.266978569
-0.033256536,12.46086796,0.683082459,-0.095823761,-0.17199011,-0.28155175
-0.036107182,12.45452469,0.673030618,-0.104687766,-0.180150067,-0.294909787
-0.038584527,12.44754167,0.662105477,-0.113174457,-0.187909661,-0.30761242
-0.041343382,12.44062103,0.650348839,-0.121412028,-0.193288509,-0.316417717
-0.042659634,12.43421847,0.637854999,-0.127423894,-0.192745906,-0.315529464
-0.041448457,12.42756134,0.625017874,-0.128639691,-0.192064819,-0.314414509
-0.040757969,12.42005043,0.612172564,-0.128236165,-0.191681254,-0.313786604
-0.040774983,12.41320906,0.599381624,-0.127732216,-0.191674182,-0.313775027
-0.040578719,12.40655224,0.586617564,-0.127601473,-0.191792545,-0.31396879
-0.040709754,12.39930199,0.573853388,-0.127598767,-0.191439359,-0.313390616
-0.040841742,12.39231292,0.561107821,-0.127370509,-0.191333005,-0.313216513
-0.040969308,12.38542735,0.548386256,-0.127174785,-0.191296657,-0.31315701
-0.040815525,12.37849408,0.535667585,-0.127102884,-0.191524015,-0.3135292
-0.041060622,12.37141422,0.522958183,-0.127237623,-0.191671194,-0.313770135
-0.040876376,12.36504738,0.510224691,-0.127436622,-0.192218115,-0.314665458
-0.041546388,12.35840291,0.497453777,-0.127902837,-0.192996735,-0.315940077
-0.041853335,12.35102755,0.484625008,-0.128727268,-0.194990982,-0.319204705
-0.042553161,12.34400074,0.471658576,-0.130717118,-0.199145921,-0.326006435
-0.044515868,12.33732162,0.458379684,-0.134720377,-0.20368999,-0.33344518
-0.046315179,12.32981253,0.444651235,-0.139523375,-0.206126264,-0.337433416
-0.047486327,12.32239708,0.430500132,-0.142856275,-0.207132279,-0.339080286
-0.047214397,12.31526126,0.416116069,-0.14461784,-0.209466127,-0.342900848
-0.048519716,12.30829817,0.401530277,-0.147204815,-0.214329107,-0.350861659
-0.050810632,12.30078762,0.386555809,-0.152208136,-0.219870763,-0.359933476
-0.053171016,12.29369687,0.370992719,-0.158497443,-0.223867551,-0.36647631
-0.05443622,12.28649194,0.354842915,-0.163744331,-0.225573338,-0.369268722
-0.054703378,12.27877305,0.338297769,-0.166540201,-0.225435207,-0.369042599
-0.054342544,12.27084315,0.32160645,-0.167088853,-0.225312031,-0.368840956
-0.05447327,12.26359676,0.304905197,-0.166983254,-0.225028445,-0.36837672
-0.053943812,12.25563968,0.288219386,-0.166666117,-0.22501549,-0.368355513
-0.054272142,12.24989032,0.271557191,-0.166559098,-0.225010965,-0.368348104
-0.054619081,12.27283411,0.254891542,-0.166793921,-0.225087832,-0.368473938
-0.05427709,12.34288402,0.238201134,-0.167114428,-0.225025016,-0.368371107
-0.05280813,12.44126733,0.221533399,-0.166916415,-0.224888097,-0.368146967
-0.050135273,12.54475254,0.204714731,-0.168463159,-0.224843277,-0.368073595
-0.048454451,12.60489206,0.187924177,-0.167549714,-0.224837816,-0.368064656
-0.045663337,12.62739952,0.171134528,-0.168216925,-0.224836316,-0.3680622
-0.044494109,12.63153367,0.154311769,-0.168258554,-0.225034023,-0.368385851
-0.045485171,12.6240351,0.137488458,-0.168230451,-0.225117151,-0.368521933
-0.045098012,12.6161806,0.120667463,-0.168308211,-0.225655289,-0.369402878
-0.045111153,12.60809097,0.103817458,-0.168692026,-0.225152696,-0.368580121
-0.045393134,12.60034487,0.0869571,-0.168346679,-0.224744795,-0.367912379
-0.044589755,12.59276786,0.070147973,-0.167751482,-0.221493723,-0.362590299
-0.043386547,12.58493971,0.053547422,-0.163839617,-0.209806824,-0.343458578
-0.038064634,12.57767465,0.037745013,-0.152407907,-0.199012666,-0.325788294
-0.034444765,12.57120529,0.023202886,-0.140522905,-0.19867216,-0.325230878
-0.03581007,12.56449925,0.009406121,-0.137196258,-0.205083424,-0.335726264
-0.039813472,12.55695284,-0.004535053,-0.141826933,-0.209338512,-0.34269194
-0.04143101,12.54965041,-0.019011932,-0.146645819,-0.206632693,-0.338262452
-0.038827727,12.54286383,-0.033646643,-0.144760835,-0.190835196,-0.312401588
-0.032162779,12.535703,-0.04743957,-0.131288895,-0.178589278,-0.29235474
-0.028418205,12.52890111,-0.05978017,-0.118270682,-0.178085411,-0.291529898
-0.029883731,12.52217472,-0.071324761,-0.114222711,-0.17840818,-0.292058278
-0.030828038,12.51555484,-0.082714485,-0.113701818,-0.178399715,-0.292044421
-0.03086308,12.50860335,-0.094086987,-0.11390736,-0.180610468,-0.295663474
-0.032012207,12.50213616,-0.105561545,-0.115611128,-0.183197042,-0.299897755
-0.033064191,12.49561544,-0.11726002,-0.118039016,-0.184107213,-0.301387726
-0.033105542,12.48848996,-0.129149116,-0.119331743,-0.183933315,-0.30110305
-0.033111664,12.48136953,-0.141100523,-0.119865911,-0.190895723,-0.312500672
-0.036535318,12.4748019,-0.153366833,-0.125933563,-0.203661851,-0.333399116
-0.041038574,12.46672651,-0.166608586,-0.137754427,-0.210879665,-0.345214843
-0.043431032,12.45898406,-0.180953934,-0.14691778,-0.211397811,-0.34606306
-0.042624146,12.45231144,-0.195871995,-0.150082577,-0.210192177,-0.344089409
-0.056361604,12.44350555,-0.210857238,-0.149620107,-0.211322241,-0.34593935
-0.04192411,12.4351502,-0.225842253,-0.150216727,-0.213112437,-0.348869942
-0.041979176,12.42760877,-0.24095247,-0.152013857,-0.214876626,-0.351757959
-0.043674009,12.421222,-0.256278611,-0.154195066,-0.216971657,-0.355187573
-0.044473709,12.41379417,-0.271828346,-0.156501889,-0.219747452,-0.359731614
-0.044902757,12.40509321,-0.28764691,-0.159551516,-0.221772537,-0.363046724
-0.046072023,12.39711841,-0.303759644,-0.162219068,-0.221645987,-0.362839559
-0.045987975,12.38853318,-0.320041817,-0.162946716,-0.221305484,-0.362282148
-0.062081523,12.38004605,-0.336318233,-0.162679838,-0.221266501,-0.362218332
-0.062306911,12.37162879,-0.352569263,-0.162493481,-0.221226909,-0.362153518
-0.062159918,12.36337,-0.368817841,-0.162408821,-0.221258372,-0.362205024
-0.062446468,12.35525222,-0.385064275,-0.16240909,-0.22122783,-0.362155026
-0.062436329,12.34765665,-0.40129938,-0.162340657,-0.221235531,-0.362167632
-0.06260291,12.34104919,-0.417531965,-0.162330758,-0.22147772,-0.362564102
-0.062799247,12.33428402,-0.433773036,-0.162520177,-0.221542895,-0.362670795
-0.063039143,12.32666062,-0.450026165,-0.162610112,-0.221460583,-0.362536048
-0.062888439,12.31907904,-0.46628858,-0.162535596,-0.221205903,-0.362119131
-0.062735322,12.31210915,-0.482532039,-0.16226092,-0.220826227,-0.361497592
-0.062797267,12.30470542,-0.498734193,-0.161812251,-0.220341054,-0.360703354
-0.0626752,12.29605169,-0.514885087,-0.161132548,-0.217556425,-0.356144852
-0.060857317,12.28791384,-0.53089378,-0.158163914,-0.208332925,-0.341045771
-0.056008133,12.28051148,-0.546316967,-0.149246176,-0.197590619,-0.32346037
-0.051121555,12.27351323,-0.5606855,-0.137880004,-0.194976699,-0.319181324
-0.050361852,12.26756448,-0.57415038,-0.132513289,-0.19806108,-0.324230525
-0.052565897,12.26141661,-0.587428386,-0.13359462,-0.198778137,-0.325404364
-0.053344712,12.25453248,-0.600862427,-0.134773349,-0.198015719,-0.324156269
-0.052698728,12.2475565,-0.614331082,-0.134593197,-0.197939957,-0.324032244
-0.052939374,12.24118009,-0.627775704,-0.134180957,-0.195575008,-0.320160769
-0.051663971,12.2347863,-0.641112561,-0.13205624,-0.189450486,-0.310134786
-0.048507545,12.22727239,-0.654076197,-0.126498787,-0.18192348,-0.297812904
-0.045449423,12.21993052,-0.666366797,-0.119128779,-0.179144437,-0.293263548
-0.044015094,12.22551488,-0.67804722,-0.115100002,-0.180216643,-0.295018773
-0.045293709,12.26466517,-0.689531733,-0.114935079,-0.181028234,-0.296347366
-0.045692543,12.32465136,-0.701063769,-0.115820138,-0.181652134,-0.297368705
-0.045179375,12.39786039,-0.712695239,-0.116768808,-0.182442115,-0.298661922
-0.044797227,12.46887511,-0.724415834,-0.117784997,-0.184862168,-0.302623605
-0.044845892,12.48846498,-0.736280166,-0.119834596,-0.188225995,-0.308130266
-0.045725135,12.48323811,-0.748427224,-0.123344832,-0.192482334,-0.31509799
-0.047285467,12.47718492,-0.760970593,-0.12777479,-0.198720364,-0.325309789
-0.050241544,12.47046877,-0.77403841,-0.133982014,-0.205473749,-0.336365234
-0.05346118,12.46289352,-0.787778569,-0.141213979,-0.208737065,-0.341707358
-0.054405001,12.45598334,-0.802172616,-0.145854493,-0.207158617,-0.339123402
-0.053175556,12.44879629,-0.816785975,-0.145840633,-0.205196224,-0.335910919
-0.052080696,12.44174056,-0.831269668,-0.144035035,-0.205263276,-0.336020685
-0.052110936,12.43524651,-0.845639864,-0.143373707,-0.205126796,-0.335797264
-0.052038932,12.42949243,-0.85996185,-0.143148351,-0.204958836,-0.33552231
-0.052228797,12.42281831,-0.87426927,-0.142993936,-0.20470654,-0.335109296
-0.052077982,12.41740087,-0.888548513,-0.142693593,-0.204393022,-0.33459606
-0.052205051,12.43770509,-0.902815325,-0.142536675,-0.204308376,-0.334457492
-0.052195351,12.49604514,-0.917071256,-0.142493963,-0.204322398,-0.334480446
-0.051286192,12.55584691,-0.931315956,-0.142533824,-0.204282528,-0.334415179
-0.050472907,12.56998825,-0.945566169,-0.142493996,-0.203669745,-0.333412039
-0.049238997,12.56323457,-0.959808455,-0.142082532,-0.200211805,-0.327751311
-0.047003007,12.55620706,-0.973881536,-0.13892877,-0.194266738,-0.318019101
-0.044471903,12.55035308,-0.98750159,-0.132860856,-0.185714741,-0.304019285
-0.040715261,12.56290752,-1.00038159,-0.124428185,-0.175712059,-0.287644666
-0.036499688,12.6015907,-1.012336502,-0.114036046,-0.159277057,-0.260740192
-0.030012667,12.64311518,-1.023061231,-0.099553137,-0.142583981,-0.233413243
-0.023800745,12.65493357,-1.032258405,-0.084383522,-0.126405119,-0.206928076
-0.019055738,12.65000144,-1.040007584,-0.070383931,-0.108206449,-0.177136436
-0.014377098,12.64353936,-1.046369668,-0.05662372,-0.087645486,-0.143477669
-0.009921729,12.63764915,-1.051356167,-0.042894801,-0.069372765,-0.113564805
-0.00690327,12.63228428,-1.055060231,-0.031684229,-0.062818988,-0.102836122
-0.006604473,12.62668875,-1.057912381,-0.026041942,-0.062324334,-0.102026362
-0.007388289,12.62134322,-1.060444091,-0.025529033,-0.064158502,-0.105028938
-0.008649371,12.61675524,-1.062956881,-0.024122006,-0.068117359,-0.111509678
-0.009796511,12.61194078,-1.065459872,-0.026435015,-0.072307683,-0.118369334
-0.012846722,12.60595159,-1.068232084,-0.029177122,-0.076078401,-0.124542086
-0.013978473,12.60155057,-1.071235903,-0.031072944,-0.077434359,-0.12676182
-0.010942596,12.5987518,-1.074399714,-0.032277427,-0.084402659,-0.138169086
-0.017218873,12.59875834,-1.077781046,-0.03695523,-0.105591455,-0.172855631
-0.024338566,12.61021226,-1.081915209,-0.049096657,-0.134767797,-0.220617971
-0.036247573,12.64839965,-1.087661992,-0.070472428,-0.164880165,-0.269912607
-0.048931074,12.70994346,-1.09580574,-0.096519795,-0.187027246,-0.306167886
-0.055290773,12.76253501,-1.106457147,-0.118131865,-0.191698533,-0.313814891
-0.053313277,12.77265347,-1.11872637,-0.125364165,-0.181828849,-0.297657991
-0.04473265,12.76694748,-1.131049227,-0.118784347,-0.170973334,-0.279887264
-0.039933783,12.76037862,-1.142485719,-0.109019889,-0.166970816,-0.273335051
-0.039331621,12.75411652,-1.153115457,-0.103472833,-0.162691716,-0.266330067
-0.038219092,12.7481071,-1.163256121,-0.098014403,-0.149333646,-0.2444626
-0.031297182,12.74274848,-1.172629032,-0.086005449,-0.122808843,-0.201040889
-0.020628338,12.73716755,-1.180456789,-0.066643519,-0.09038517,-0.147962594
-0.010946651,12.73217334,-1.186151859,-0.044459955,-0.065460263,-0.10715995
-0.006790724,12.72736951,-1.189883324,-0.029451728,-0.060567504,-0.099150392
-0.008266252,12.72212271,-1.192558245,-0.024945319,-0.06918136,-0.113251471
-0.012014088,12.71651662,-1.195131661,-0.027943211,-0.082618779,-0.135248834
-0.016126414,12.71500694,-1.198195042,-0.034759711,-0.096108908,-0.157332485
-0.019735214,12.72951236,-1.202016765,-0.042890986,-0.107817716,-0.176500072
-0.023058218,12.78313896,-1.206659616,-0.051064675,-0.117902709,-0.193009436
-0.026082383,12.86524513,-1.212088318,-0.058489217,-0.126813271,-0.20759623
-0.028331491,12.92734355,-1.218242654,-0.065642058,-0.134404552,-0.220023331
-0.029944581,12.93916656,-1.225084766,-0.071939967,-0.139434311,-0.228257162
-0.031177673,12.93399178,-1.232491216,-0.076437962,-0.140302463,-0.229678347
-0.030334851,12.92902494,-1.240221742,-0.077710942,-0.138539655,-0.22679259
-0.029095828,12.92385448,-1.247957618,-0.076709688,-0.136477169,-0.223416252
-0.027986775,12.91776071,-1.2555544,-0.074853121,-0.132149953,-0.2163325
-0.026150866,12.91343059,-1.262912495,-0.071477483,-0.125862542,-0.206039865
-0.024020625,12.9288216,-1.26986606,-0.066684423,-0.117714558,-0.192701429
-0.021032752,12.97101904,-1.276282217,-0.060489121,-0.106759789,-0.17476822
-0.017163978,13.02108556,-1.282011074,-0.052712462,-0.093095458,-0.152399397
-0.013373344,13.06148061,-1.286909098,-0.043966896,-0.081889992,-0.134055793
-0.011043809,13.06877526,-1.290982324,-0.036832199,-0.075302832,-0.123272462
-0.010053489,13.06392629,-1.29446136,-0.032353884,-0.070195169,-0.1149111
-0.009036569,13.05955037,-1.297555505,-0.029158884,-0.065983,-0.108015682
-0.008918027,13.05500048,-1.300362719,-0.026870357,-0.064602051,-0.105755038
-0.00866251,13.04972026,-1.30299667,-0.025820769,-0.064582482,-0.105723003
-0.009215668,13.04457362,-1.305564028,-0.025658503,-0.06518066,-0.106702234
-0.009508883,13.03980712,-1.30813677,-0.025759718,-0.064140286,-0.104999118
-0.009165858,13.03467129,-1.310697795,-0.025253371,-0.061130741,-0.100072423
-0.008309949,13.02971298,-1.313171865,-0.023853594,-0.056916345,-0.093173361
-0.007342269,13.02496283,-1.315478401,-0.021996408,-0.053681287,-0.087877497
-0.006826033,13.02135459,-1.317605323,-0.020330503,-0.050825117,-0.083201881
-0.006459141,13.01884008,-1.319576316,-0.018915312,-0.048539464,-0.079460215
-0.006143601,13.01802474,-1.321418197,-0.017842752,-0.047279825,-0.077398156
-0.006135575,13.0178161,-1.323171184,-0.017184668,-0.046961245,-0.076876634
-0.006014543,13.01911259,-1.324877713,-0.016943985,-0.04687455,-0.076734713
-0.006178724,13.02119667,-1.326566371,-0.01677017,-0.045141726,-0.07389804
-0.005809851,13.02427712,-1.328220639,-0.016153906,-0.043464169,-0.07115184
-0.005506471,13.02677997,-1.32980647,-0.015489585,-0.043060287,-0.070490677
-0.005595681,13.02938222,-1.331340405,-0.01526075,-0.043860557,-0.071800737
-0.005722795,13.03210824,-1.332872346,-0.015420128,-0.043618105,-0.071403837
-0.005537829,13.03143594,-1.334413319,-0.015319181,-0.042331358,-0.069297403
-0.005171854,13.02703281,-1.335929191,-0.014892819,-0.040653992,-0.066551516
-0.004906278,13.02258065,-1.337389356,-0.01410905,-0.036855649,-0.060333541
-0.004080248,13.0184537,-1.338742127,-0.012579239,-0.029744145,-0.048691846
-0.00271454,13.01393222,-1.339897246,-0.009949532,-0.019209359,-0.031446161
-0.001154421,13.00877932,-1.340744759,-0.006421758,-0.008587971,-0.014058706
1.88E-05,13.00416394,-1.341239363,-0.003098197,-0.00071371,-0.00116836
0.000577086,12.9990808,-1.341437657,-0.000707007,0.0040581,0.006643203
0.000873733,12.99389861,-1.341436137,0.000907579,0.010372493,0.016980009
0.001658129,12.98909839,-1.341270724,0.002860928,0.020427414,0.033440144
0.003192772,12.98455516,-1.340865078,0.005916312,0.03087627,0.050545162
0.004547811,12.97962167,-1.340125006,0.00939996,0.038348518,0.062777402
0.005620129,12.97478937,-1.339046825,0.012515957,0.044367574,0.072630735
0.006708662,12.97048163,-1.337676067,0.015344045,0.051398756,0.084140941
0.007838949,12.96576763,-1.336012875,0.018567363,0.060493117,0.099028618
0.010172003,12.95955893,-1.333982177,0.022935789,0.070462453,0.11534865
0.011903395,12.95373286,-1.331481315,0.02786746,0.078270291,0.12813026
0.013231861,12.9479457,-1.328498217,0.032144913,0.080635656,0.132002417
0.013629268,12.95527555,-1.325181346,0.033820614,0.075706955,0.12393402
0.010811408,12.99289425,-1.3218584,0.031505874,0.060244026,0.098620851
0.006640178,13.04882884,-1.318984378,0.024222757,0.041376613,0.067734463
0.002967092,13.06808905,-1.31690583,0.016410033,0.031132894,0.050965261
0.002154275,13.06261686,-1.315507409,0.011628746,0.032308827,0.05289029
0.003438788,13.05753709,-1.314396773,0.011149403,0.04121526,0.067470325
0.005750402,13.05241228,-1.313177024,0.014177763,0.054697581,0.089541194
0.009066482,13.04620797,-1.31153705,0.019829412,0.068319037,0.111839829
0.01175123,13.04016498,-1.309274754,0.026530676,0.0807651,0.132214319
0.014744877,13.03462756,-1.306320702,0.033679823,0.092550667,0.151507563
0.017644691,13.02856854,-1.302643517,0.041022434,0.103601898,0.169598681
0.020474329,13.02263796,-1.298226539,0.04854744,0.115180631,0.188553332
0.023908397,13.0168053,-1.293026118,0.056827518,0.1254736,0.205403157
0.02607185,13.01129955,-1.287014228,0.063847084,0.124534377,0.203865628
0.023885648,13.00545182,-1.280556639,0.063919999,0.113591703,0.18595222
0.019378097,13.00050461,-1.274399062,0.057860953,0.105910984,0.173378708
0.017387416,12.99710987,-1.268866319,0.052584623,0.105442235,0.172611355
0.018120016,12.99461229,-1.263694583,0.05125306,0.108248448,0.177205189
0.019637167,12.992543,-1.258524647,0.052646909,0.111316182,0.18222714
0.020365637,12.99148574,-1.253178472,0.054414604,0.110947961,0.181624354
0.020050311,12.99062483,-1.247713177,0.054611055,0.109976083,0.180033367
0.019764958,12.98940743,-1.242268036,0.054348945,0.112218419,0.183704123
0.020844679,12.98756497,-1.236797041,0.055861773,0.118903679,0.194648047
0.02322385,12.98627941,-1.231046423,0.060000739,0.124866425,0.204409198
0.0247321,12.98497387,-1.224853515,0.064136701,0.125501184,0.205448313
0.024334678,12.98428757,-1.218354682,0.06557851,0.12572257,0.205810727
0.024224494,12.98444354,-1.211775496,0.066147651,0.127200669,0.20823041
0.024549022,12.9848999,-1.205124182,0.067131806,0.129306295,0.211677368
0.025447043,12.98476619,-1.198347321,0.068755625,0.132394449,0.216732746
0.026595484,12.98563991,-1.191372298,0.07119985,0.136757556,0.223875253
0.028045709,12.98553345,-1.184113417,0.074662225,0.142129467,0.232669194
0.030028497,12.98581381,-1.176457739,0.079005717,0.146897892,0.240475215
0.031078792,12.98573068,-1.168375122,0.083208721,0.150912617,0.247047411
0.032749295,12.98605352,-1.159879928,0.087143171,0.156383693,0.256003689
0.034954128,12.98640224,-1.150966396,0.092190342,0.164217213,0.26882734
0.038034008,12.98668151,-1.141453592,0.099259777,0.172958036,0.283136268
0.040342552,12.98756919,-1.13116518,0.107432785,0.179627231,0.294053893
0.042406783,12.9879937,-1.120083854,0.11458815,0.183479808,0.30036065
0.043579632,12.98814353,-1.108399315,0.11934039,0.18714897,0.306367151
0.044107353,12.98821515,-1.096273009,0.123745682,0.193562584,0.316866385
0.047701881,12.98858435,-1.083625939,0.130343693,0.201497055,0.329855296
0.051132277,12.9885146,-1.070230576,0.138742641,0.208267865,0.340939266
0.052661807,12.98769043,-1.055981414,0.146606839,0.212587777,0.348011062
0.054614286,12.98642503,-1.041038233,0.152474246,0.216447077,0.354328824
0.056568651,12.98517311,-1.02555991,0.157884051,0.223229107,0.365431162
0.059187397,12.98380755,-1.009445627,0.165652291,0.231093178,0.378304827
0.063560317,12.98225535,-0.992458192,0.175223476,0.237975461,0.389571281
0.066258081,12.98079104,-0.974512605,0.184465465,0.244089637,0.399580328
0.068797844,12.97909589,-0.955670004,0.1932395,0.251550581,0.411794064
0.072400612,12.97694496,-0.935904084,0.203440243,0.26053407,0.426500241
0.076797448,12.97495835,-0.915021556,0.215691568,0.269455438,0.441104725
0.080937823,12.97245432,-0.892863357,0.228587459,0.276253145,0.452232728
0.083148873,12.96817198,-0.869490213,0.239551376,0.281020019,0.46003621
0.08353688,12.96373885,-0.845139261,0.247408101,0.283545002,0.464169665
0.084594587,12.95970708,-0.82015057,0.252547852,0.287297554,0.470312678
0.086593291,12.95528639,-0.794652673,0.258960375,0.29529627,0.483406759
0.091131977,12.95011554,-0.768270402,0.270057248,0.302641976,0.495431849
0.0945487,12.94472373,-0.740708981,0.281511621,0.305215559,0.499644863
0.09410949,12.93955079,-0.712229765,0.287519042,0.305504882,0.500118491
0.091988356,12.93405156,-0.683376005,0.290030335,0.310051322,0.507561117
0.09667153,12.92818937,-0.654105705,0.29774545,0.324456599,0.531142886
0.107642342,12.92093487,-0.623472452,0.319044787,0.342145637,0.560100247
0.117153208,12.911683,-0.590246267,0.347139581,0.34914605,0.571560083
0.116847542,12.90103732,-0.554606887,0.363565535,0.345355352,0.565354624
0.110724424,12.8914367,-0.518174541,0.362866707,0.340683248,0.557706282
0.105823974,12.88287017,-0.482220485,0.35673557,0.339903061,0.556429098
0.104651977,12.87495099,-0.446691131,0.353608958,0.339819428,0.556292189
0.10471412,12.86738282,-0.411428952,0.3520626,0.338806213,0.554633533
0.104614775,12.86064501,-0.376267794,0.3504115,0.334182475,0.547064367
0.101267897,12.85424848,-0.341531278,0.341953844,0.320852172,0.525242356
0.090993767,12.84916223,-0.308191217,0.32126577,0.302032433,0.494434013
0.079530413,12.84613069,-0.277420823,0.290956916,0.280671701,0.459466005
0.069218325,12.8382205,-0.249894439,0.256947763,0.261227924,0.427636096
0.061995461,12.82819655,-0.225676707,0.226862799,0.249191437,0.407932092
0.060506967,12.81864001,-0.204028458,0.206726866,0.244079902,0.399564391
0.062269783,12.80938891,-0.183896356,0.197098273,0.245191775,0.401384553
0.065958134,12.80008085,-0.164277938,0.196629829,0.251412581,0.411568155
0.070804328,12.79055713,-0.14433468,0.203552755,0.260533789,0.426499782
0.07604758,12.7810228,-0.123450318,0.215273237,0.269616559,0.441368484
0.080769509,12.77075812,-0.10131464,0.228215,0.276880896,0.45326037
